OrderDate_SK,orderDate,Order_Year,Order_Month,Order_Quarter,Order_Week,Order_Fiscal_Year,Order_Fiscal_Quarter,Order_Fiscal_Month,Order_Fiscal_Week
6188,03/05/08,2008,3,1,10,2008.0,4.0,12.0,50.0
6189,03/06/08,2008,3,1,10,2008.0,4.0,12.0,50.0
6190,03/07/08,2008,3,1,10,2008.0,4.0,12.0,50.0
6191,03/08/08,2008,3,1,10,2008.0,4.0,12.0,50.0
6192,03/09/08,2008,3,1,11,2008.0,4.0,12.0,51.0
6193,03/10/08,2008,3,1,11,2008.0,4.0,12.0,51.0
6194,03/11/08,2008,3,1,11,2008.0,4.0,12.0,51.0
6195,03/12/08,2008,3,1,11,2008.0,4.0,12.0,51.0
6196,03/13/08,2008,3,1,11,2008.0,4.0,12.0,51.0
6197,03/14/08,2008,3,1,11,2008.0,4.0,12.0,51.0
6198,03/15/08,2008,3,1,11,2008.0,4.0,12.0,51.0
6199,03/16/08,2008,3,1,12,2008.0,4.0,12.0,52.0
6200,03/17/08,2008,3,1,12,2008.0,4.0,12.0,52.0
6201,03/18/08,2008,3,1,12,2008.0,4.0,12.0,52.0
6202,03/19/08,2008,3,1,12,2008.0,4.0,12.0,52.0
6203,03/20/08,2008,3,1,12,2008.0,4.0,12.0,52.0
6204,03/21/08,2008,3,1,12,2008.0,4.0,12.0,52.0
6205,03/22/08,2008,3,1,12,2008.0,4.0,12.0,52.0
6206,03/23/08,2008,3,1,13,2008.0,4.0,12.0,1.0
6207,03/24/08,2008,3,1,13,2008.0,4.0,12.0,1.0
6208,03/25/08,2008,3,1,13,2008.0,4.0,12.0,1.0
6209,03/26/08,2008,3,1,13,2008.0,4.0,12.0,1.0
6210,03/27/08,2008,3,1,13,2008.0,4.0,12.0,1.0
6211,03/28/08,2008,3,1,13,2008.0,4.0,12.0,1.0
6212,03/29/08,2008,3,1,13,2008.0,4.0,12.0,1.0
6213,03/30/08,2008,3,1,14,2008.0,4.0,12.0,2.0
6214,03/31/08,2008,3,1,14,2008.0,4.0,12.0,2.0
6215,04/01/08,2008,4,2,14,2008.0,1.0,1.0,2.0
6216,04/02/08,2008,4,2,14,2008.0,1.0,1.0,2.0
6217,04/03/08,2008,4,2,14,2008.0,1.0,1.0,2.0
6218,04/04/08,2008,4,2,14,2008.0,1.0,1.0,2.0
6219,04/05/08,2008,4,2,14,2008.0,1.0,1.0,2.0
6220,04/06/08,2008,4,2,15,2008.0,1.0,1.0,3.0
6221,04/07/08,2008,4,2,15,2008.0,1.0,1.0,3.0
6222,04/08/08,2008,4,2,15,2008.0,1.0,1.0,3.0
6223,04/09/08,2008,4,2,15,2008.0,1.0,1.0,3.0
6224,04/10/08,2008,4,2,15,2008.0,1.0,1.0,3.0
6225,04/11/08,2008,4,2,15,2008.0,1.0,1.0,3.0
6226,04/12/08,2008,4,2,15,2008.0,1.0,1.0,3.0
6227,04/13/08,2008,4,2,16,2008.0,1.0,1.0,4.0
6228,04/14/08,2008,4,2,16,2008.0,1.0,1.0,4.0
6229,04/15/08,2008,4,2,16,2008.0,1.0,1.0,4.0
6230,04/16/08,2008,4,2,16,2008.0,1.0,1.0,4.0
6231,04/17/08,2008,4,2,16,2008.0,1.0,1.0,4.0
6232,04/18/08,2008,4,2,16,2008.0,1.0,1.0,4.0
6233,04/19/08,2008,4,2,16,2008.0,1.0,1.0,4.0
6234,04/20/08,2008,4,2,17,2008.0,1.0,1.0,5.0
6235,04/21/08,2008,4,2,17,2008.0,1.0,1.0,5.0
6236,04/22/08,2008,4,2,17,2008.0,1.0,1.0,5.0
6237,04/23/08,2008,4,2,17,2008.0,1.0,1.0,5.0
6238,04/24/08,2008,4,2,17,2008.0,1.0,1.0,5.0
6239,04/25/08,2008,4,2,17,2008.0,1.0,1.0,5.0
6240,04/26/08,2008,4,2,17,2008.0,1.0,1.0,5.0
6241,04/27/08,2008,4,2,18,2008.0,1.0,1.0,6.0
6242,04/28/08,2008,4,2,18,2008.0,1.0,1.0,6.0
6243,04/29/08,2008,4,2,18,2008.0,1.0,1.0,6.0
6244,04/30/08,2008,4,2,18,2008.0,1.0,1.0,6.0
6245,05/01/08,2008,5,2,18,2008.0,1.0,2.0,6.0
6246,05/02/08,2008,5,2,18,2008.0,1.0,2.0,6.0
6247,05/03/08,2008,5,2,18,2008.0,1.0,2.0,6.0
6248,05/04/08,2008,5,2,19,2008.0,1.0,2.0,7.0
6249,05/05/08,2008,5,2,19,2008.0,1.0,2.0,7.0
6250,05/06/08,2008,5,2,19,2008.0,1.0,2.0,7.0
6251,05/07/08,2008,5,2,19,2008.0,1.0,2.0,7.0
6252,05/08/08,2008,5,2,19,2008.0,1.0,2.0,7.0
6253,05/09/08,2008,5,2,19,2008.0,1.0,2.0,7.0
6254,05/10/08,2008,5,2,19,2008.0,1.0,2.0,7.0
6255,05/11/08,2008,5,2,20,2008.0,1.0,2.0,8.0
6256,05/12/08,2008,5,2,20,2008.0,1.0,2.0,8.0
6257,05/13/08,2008,5,2,20,2008.0,1.0,2.0,8.0
6258,05/14/08,2008,5,2,20,2008.0,1.0,2.0,8.0
6259,05/15/08,2008,5,2,20,2008.0,1.0,2.0,8.0
6260,05/16/08,2008,5,2,20,2008.0,1.0,2.0,8.0
6261,05/17/08,2008,5,2,20,2008.0,1.0,2.0,8.0
6262,05/18/08,2008,5,2,21,2008.0,1.0,2.0,9.0
6263,05/19/08,2008,5,2,21,2008.0,1.0,2.0,9.0
6264,05/20/08,2008,5,2,21,2008.0,1.0,2.0,9.0
6265,05/21/08,2008,5,2,21,2008.0,1.0,2.0,9.0
6266,05/22/08,2008,5,2,21,2008.0,1.0,2.0,9.0
6267,05/23/08,2008,5,2,21,2008.0,1.0,2.0,9.0
6268,05/24/08,2008,5,2,21,2008.0,1.0,2.0,9.0
6269,05/25/08,2008,5,2,22,2008.0,1.0,2.0,10.0
6270,05/26/08,2008,5,2,22,2008.0,1.0,2.0,10.0
6271,05/27/08,2008,5,2,22,2008.0,1.0,2.0,10.0
6272,05/28/08,2008,5,2,22,2008.0,1.0,2.0,10.0
6273,05/29/08,2008,5,2,22,2008.0,1.0,2.0,10.0
6274,05/30/08,2008,5,2,22,2008.0,1.0,2.0,10.0
6275,05/31/08,2008,5,2,22,2008.0,1.0,2.0,10.0
6276,06/01/08,2008,6,2,23,2008.0,1.0,3.0,11.0
6277,06/02/08,2008,6,2,23,2008.0,1.0,3.0,11.0
6278,06/03/08,2008,6,2,23,2008.0,1.0,3.0,11.0
6279,06/04/08,2008,6,2,23,2008.0,1.0,3.0,11.0
6280,06/05/08,2008,6,2,23,2008.0,1.0,3.0,11.0
6281,06/06/08,2008,6,2,23,2008.0,1.0,3.0,11.0
6282,06/07/08,2008,6,2,23,2008.0,1.0,3.0,11.0
6283,06/08/08,2008,6,2,24,2008.0,1.0,3.0,12.0
6284,06/09/08,2008,6,2,24,2008.0,1.0,3.0,12.0
6285,06/10/08,2008,6,2,24,2008.0,1.0,3.0,12.0
6286,06/11/08,2008,6,2,24,2008.0,1.0,3.0,12.0
6287,06/12/08,2008,6,2,24,2008.0,1.0,3.0,12.0
6288,06/13/08,2008,6,2,24,2008.0,1.0,3.0,12.0
6289,06/14/08,2008,6,2,24,2008.0,1.0,3.0,12.0
6290,06/15/08,2008,6,2,25,2008.0,1.0,3.0,13.0
6291,06/16/08,2008,6,2,25,2008.0,1.0,3.0,13.0
6292,06/17/08,2008,6,2,25,2008.0,1.0,3.0,13.0
6293,06/18/08,2008,6,2,25,2008.0,1.0,3.0,13.0
6294,06/19/08,2008,6,2,25,2008.0,1.0,3.0,13.0
6295,06/20/08,2008,6,2,25,2008.0,1.0,3.0,13.0
6296,06/21/08,2008,6,2,25,2008.0,1.0,3.0,13.0
6297,06/22/08,2008,6,2,26,2008.0,1.0,3.0,14.0
6298,06/23/08,2008,6,2,26,2008.0,1.0,3.0,14.0
6299,06/24/08,2008,6,2,26,2008.0,1.0,3.0,14.0
6300,06/25/08,2008,6,2,26,2008.0,1.0,3.0,14.0
6301,06/26/08,2008,6,2,26,2008.0,1.0,3.0,14.0
6302,06/27/08,2008,6,2,26,2008.0,1.0,3.0,14.0
6303,06/28/08,2008,6,2,26,2008.0,1.0,3.0,14.0
6304,06/29/08,2008,6,2,27,2008.0,1.0,3.0,15.0
6305,06/30/08,2008,6,2,27,2008.0,1.0,3.0,15.0
6306,07/01/08,2008,7,3,27,2008.0,2.0,4.0,15.0
6307,07/02/08,2008,7,3,27,2008.0,2.0,4.0,15.0
6308,07/03/08,2008,7,3,27,2008.0,2.0,4.0,15.0
6309,07/04/08,2008,7,3,27,2008.0,2.0,4.0,15.0
6310,07/05/08,2008,7,3,27,2008.0,2.0,4.0,15.0
6311,07/06/08,2008,7,3,28,2008.0,2.0,4.0,16.0
6312,07/07/08,2008,7,3,28,2008.0,2.0,4.0,16.0
6313,07/08/08,2008,7,3,28,2008.0,2.0,4.0,16.0
6314,07/09/08,2008,7,3,28,2008.0,2.0,4.0,16.0
6315,07/10/08,2008,7,3,28,2008.0,2.0,4.0,16.0
6316,07/11/08,2008,7,3,28,2008.0,2.0,4.0,16.0
6317,07/12/08,2008,7,3,28,2008.0,2.0,4.0,16.0
6318,07/13/08,2008,7,3,29,2008.0,2.0,4.0,17.0
6319,07/14/08,2008,7,3,29,2008.0,2.0,4.0,17.0
6320,07/15/08,2008,7,3,29,2008.0,2.0,4.0,17.0
6321,07/16/08,2008,7,3,29,2008.0,2.0,4.0,17.0
6322,07/17/08,2008,7,3,29,2008.0,2.0,4.0,17.0
6323,07/18/08,2008,7,3,29,2008.0,2.0,4.0,17.0
6324,07/19/08,2008,7,3,29,2008.0,2.0,4.0,17.0
6325,07/20/08,2008,7,3,30,2008.0,2.0,4.0,18.0
6326,07/21/08,2008,7,3,30,2008.0,2.0,4.0,18.0
6327,07/22/08,2008,7,3,30,2008.0,2.0,4.0,18.0
6328,07/23/08,2008,7,3,30,2008.0,2.0,4.0,18.0
6329,07/24/08,2008,7,3,30,2008.0,2.0,4.0,18.0
6330,07/25/08,2008,7,3,30,2008.0,2.0,4.0,18.0
6331,07/26/08,2008,7,3,30,2008.0,2.0,4.0,18.0
6332,07/27/08,2008,7,3,31,2008.0,2.0,4.0,19.0
6333,07/28/08,2008,7,3,31,2008.0,2.0,4.0,19.0
6334,07/29/08,2008,7,3,31,2008.0,2.0,4.0,19.0
6335,07/30/08,2008,7,3,31,2008.0,2.0,4.0,19.0
6336,07/31/08,2008,7,3,31,2008.0,2.0,4.0,19.0
6337,08/01/08,2008,8,3,31,2008.0,2.0,5.0,19.0
6338,08/02/08,2008,8,3,31,2008.0,2.0,5.0,19.0
6339,08/03/08,2008,8,3,32,2008.0,2.0,5.0,20.0
6340,08/04/08,2008,8,3,32,2008.0,2.0,5.0,20.0
6341,08/05/08,2008,8,3,32,2008.0,2.0,5.0,20.0
6342,08/06/08,2008,8,3,32,2008.0,2.0,5.0,20.0
6343,08/07/08,2008,8,3,32,2008.0,2.0,5.0,20.0
6344,08/08/08,2008,8,3,32,2008.0,2.0,5.0,20.0
6345,08/09/08,2008,8,3,32,2008.0,2.0,5.0,20.0
6346,08/10/08,2008,8,3,33,2008.0,2.0,5.0,21.0
6347,08/11/08,2008,8,3,33,2008.0,2.0,5.0,21.0
6348,08/12/08,2008,8,3,33,2008.0,2.0,5.0,21.0
6349,08/13/08,2008,8,3,33,2008.0,2.0,5.0,21.0
6350,08/14/08,2008,8,3,33,2008.0,2.0,5.0,21.0
6351,08/15/08,2008,8,3,33,2008.0,2.0,5.0,21.0
6352,08/16/08,2008,8,3,33,2008.0,2.0,5.0,21.0
6353,08/17/08,2008,8,3,34,2008.0,2.0,5.0,22.0
6354,08/18/08,2008,8,3,34,2008.0,2.0,5.0,22.0
6355,08/19/08,2008,8,3,34,2008.0,2.0,5.0,22.0
6356,08/20/08,2008,8,3,34,2008.0,2.0,5.0,22.0
6357,08/21/08,2008,8,3,34,2008.0,2.0,5.0,22.0
6358,08/22/08,2008,8,3,34,2008.0,2.0,5.0,22.0
6359,08/23/08,2008,8,3,34,2008.0,2.0,5.0,22.0
6360,08/24/08,2008,8,3,35,2008.0,2.0,5.0,23.0
6361,08/25/08,2008,8,3,35,2008.0,2.0,5.0,23.0
6362,08/26/08,2008,8,3,35,2008.0,2.0,5.0,23.0
6363,08/27/08,2008,8,3,35,2008.0,2.0,5.0,23.0
6364,08/28/08,2008,8,3,35,2008.0,2.0,5.0,23.0
6365,08/29/08,2008,8,3,35,2008.0,2.0,5.0,23.0
6366,08/30/08,2008,8,3,35,2008.0,2.0,5.0,23.0
6367,08/31/08,2008,8,3,36,2008.0,2.0,5.0,24.0
6368,09/01/08,2008,9,3,36,2008.0,2.0,6.0,24.0
6369,09/02/08,2008,9,3,36,2008.0,2.0,6.0,24.0
6370,09/03/08,2008,9,3,36,2008.0,2.0,6.0,24.0
6371,09/04/08,2008,9,3,36,2008.0,2.0,6.0,24.0
6372,09/05/08,2008,9,3,36,2008.0,2.0,6.0,24.0
6373,09/06/08,2008,9,3,36,2008.0,2.0,6.0,24.0
6374,09/07/08,2008,9,3,37,2008.0,2.0,6.0,25.0
6375,09/08/08,2008,9,3,37,2008.0,2.0,6.0,25.0
6376,09/09/08,2008,9,3,37,2008.0,2.0,6.0,25.0
6377,09/10/08,2008,9,3,37,2008.0,2.0,6.0,25.0
6378,09/11/08,2008,9,3,37,2008.0,2.0,6.0,25.0
6379,09/12/08,2008,9,3,37,2008.0,2.0,6.0,25.0
6380,09/13/08,2008,9,3,37,2008.0,2.0,6.0,25.0
6381,09/14/08,2008,9,3,38,2008.0,2.0,6.0,26.0
6382,09/15/08,2008,9,3,38,2008.0,2.0,6.0,26.0
6383,09/16/08,2008,9,3,38,2008.0,2.0,6.0,26.0
6384,09/17/08,2008,9,3,38,2008.0,2.0,6.0,26.0
6385,09/18/08,2008,9,3,38,2008.0,2.0,6.0,26.0
6386,09/19/08,2008,9,3,38,2008.0,2.0,6.0,26.0
6387,09/20/08,2008,9,3,38,2008.0,2.0,6.0,26.0
6388,09/21/08,2008,9,3,39,2008.0,2.0,6.0,27.0
6389,09/22/08,2008,9,3,39,2008.0,2.0,6.0,27.0
6390,09/23/08,2008,9,3,39,2008.0,2.0,6.0,27.0
6391,09/24/08,2008,9,3,39,2008.0,2.0,6.0,27.0
6392,09/25/08,2008,9,3,39,2008.0,2.0,6.0,27.0
6393,09/26/08,2008,9,3,39,2008.0,2.0,6.0,27.0
6394,09/27/08,2008,9,3,39,2008.0,2.0,6.0,27.0
6395,09/28/08,2008,9,3,40,2008.0,2.0,6.0,28.0
6396,09/29/08,2008,9,3,40,2008.0,2.0,6.0,28.0
6397,09/30/08,2008,9,3,40,2008.0,2.0,6.0,28.0
6398,10/01/08,2008,10,4,40,2008.0,3.0,7.0,28.0
6399,10/02/08,2008,10,4,40,2008.0,3.0,7.0,28.0
6400,10/03/08,2008,10,4,40,2008.0,3.0,7.0,28.0
6401,10/04/08,2008,10,4,40,2008.0,3.0,7.0,28.0
6402,10/05/08,2008,10,4,41,2008.0,3.0,7.0,29.0
6403,10/06/08,2008,10,4,41,2008.0,3.0,7.0,29.0
6404,10/07/08,2008,10,4,41,2008.0,3.0,7.0,29.0
6405,10/08/08,2008,10,4,41,2008.0,3.0,7.0,29.0
6406,10/09/08,2008,10,4,41,2008.0,3.0,7.0,29.0
6407,10/10/08,2008,10,4,41,2008.0,3.0,7.0,29.0
6408,10/11/08,2008,10,4,41,2008.0,3.0,7.0,29.0
6409,10/12/08,2008,10,4,42,2008.0,3.0,7.0,30.0
6410,10/13/08,2008,10,4,42,2008.0,3.0,7.0,30.0
6411,10/14/08,2008,10,4,42,2008.0,3.0,7.0,30.0
6412,10/15/08,2008,10,4,42,2008.0,3.0,7.0,30.0
6413,10/16/08,2008,10,4,42,2008.0,3.0,7.0,30.0
6414,10/17/08,2008,10,4,42,2008.0,3.0,7.0,30.0
6415,10/18/08,2008,10,4,42,2008.0,3.0,7.0,30.0
6416,10/19/08,2008,10,4,43,2008.0,3.0,7.0,31.0
6417,10/20/08,2008,10,4,43,2008.0,3.0,7.0,31.0
6418,10/21/08,2008,10,4,43,2008.0,3.0,7.0,31.0
6419,10/22/08,2008,10,4,43,2008.0,3.0,7.0,31.0
6420,10/23/08,2008,10,4,43,2008.0,3.0,7.0,31.0
6421,10/24/08,2008,10,4,43,2008.0,3.0,7.0,31.0
6422,10/25/08,2008,10,4,43,2008.0,3.0,7.0,31.0
6423,10/26/08,2008,10,4,44,2008.0,3.0,7.0,32.0
6424,10/27/08,2008,10,4,44,2008.0,3.0,7.0,32.0
6425,10/28/08,2008,10,4,44,2008.0,3.0,7.0,32.0
6426,10/29/08,2008,10,4,44,2008.0,3.0,7.0,32.0
6427,10/30/08,2008,10,4,44,2008.0,3.0,7.0,32.0
6428,10/31/08,2008,10,4,44,2008.0,3.0,7.0,32.0
6429,11/01/08,2008,11,4,44,2008.0,3.0,8.0,32.0
6430,11/02/08,2008,11,4,45,2008.0,3.0,8.0,33.0
6431,11/03/08,2008,11,4,45,2008.0,3.0,8.0,33.0
6432,11/04/08,2008,11,4,45,2008.0,3.0,8.0,33.0
6433,11/05/08,2008,11,4,45,2008.0,3.0,8.0,33.0
6434,11/06/08,2008,11,4,45,2008.0,3.0,8.0,33.0
6435,11/07/08,2008,11,4,45,2008.0,3.0,8.0,33.0
6436,11/08/08,2008,11,4,45,2008.0,3.0,8.0,33.0
6437,11/09/08,2008,11,4,46,2008.0,3.0,8.0,34.0
6438,11/10/08,2008,11,4,46,2008.0,3.0,8.0,34.0
6439,11/11/08,2008,11,4,46,2008.0,3.0,8.0,34.0
6440,11/12/08,2008,11,4,46,2008.0,3.0,8.0,34.0
6441,11/13/08,2008,11,4,46,2008.0,3.0,8.0,34.0
6442,11/14/08,2008,11,4,46,2008.0,3.0,8.0,34.0
6443,11/15/08,2008,11,4,46,2008.0,3.0,8.0,34.0
6444,11/16/08,2008,11,4,47,2008.0,3.0,8.0,35.0
6445,11/17/08,2008,11,4,47,2008.0,3.0,8.0,35.0
6446,11/18/08,2008,11,4,47,2008.0,3.0,8.0,35.0
6447,11/19/08,2008,11,4,47,2008.0,3.0,8.0,35.0
6448,11/20/08,2008,11,4,47,2008.0,3.0,8.0,35.0
6449,11/21/08,2008,11,4,47,2008.0,3.0,8.0,35.0
6450,11/22/08,2008,11,4,47,2008.0,3.0,8.0,35.0
6451,11/23/08,2008,11,4,48,2008.0,3.0,8.0,36.0
6452,11/24/08,2008,11,4,48,2008.0,3.0,8.0,36.0
6453,11/25/08,2008,11,4,48,2008.0,3.0,8.0,36.0
6454,11/26/08,2008,11,4,48,2008.0,3.0,8.0,36.0
6455,11/27/08,2008,11,4,48,2008.0,3.0,8.0,36.0
6456,11/28/08,2008,11,4,48,2008.0,3.0,8.0,36.0
6457,11/29/08,2008,11,4,48,2008.0,3.0,8.0,36.0
6458,11/30/08,2008,11,4,49,2008.0,3.0,8.0,37.0
6459,12/01/08,2008,12,4,49,2008.0,3.0,9.0,37.0
6460,12/02/08,2008,12,4,49,2008.0,3.0,9.0,37.0
6461,12/03/08,2008,12,4,49,2008.0,3.0,9.0,37.0
6462,12/04/08,2008,12,4,49,2008.0,3.0,9.0,37.0
6463,12/05/08,2008,12,4,49,2008.0,3.0,9.0,37.0
6464,12/06/08,2008,12,4,49,2008.0,3.0,9.0,37.0
6465,12/07/08,2008,12,4,50,2008.0,3.0,9.0,38.0
6466,12/08/08,2008,12,4,50,2008.0,3.0,9.0,38.0
6467,12/09/08,2008,12,4,50,2008.0,3.0,9.0,38.0
6468,12/10/08,2008,12,4,50,2008.0,3.0,9.0,38.0
6469,12/11/08,2008,12,4,50,2008.0,3.0,9.0,38.0
6470,12/12/08,2008,12,4,50,2008.0,3.0,9.0,38.0
6471,12/13/08,2008,12,4,50,2008.0,3.0,9.0,38.0
6472,12/14/08,2008,12,4,51,2008.0,3.0,9.0,39.0
6473,12/15/08,2008,12,4,51,2008.0,3.0,9.0,39.0
6474,12/16/08,2008,12,4,51,2008.0,3.0,9.0,39.0
6475,12/17/08,2008,12,4,51,2008.0,3.0,9.0,39.0
6476,12/18/08,2008,12,4,51,2008.0,3.0,9.0,39.0
6477,12/19/08,2008,12,4,51,2008.0,3.0,9.0,39.0
6478,12/20/08,2008,12,4,51,2008.0,3.0,9.0,39.0
6479,12/21/08,2008,12,4,52,2008.0,3.0,9.0,40.0
6480,12/22/08,2008,12,4,52,2008.0,3.0,9.0,40.0
6481,12/23/08,2008,12,4,52,2008.0,3.0,9.0,40.0
6482,12/24/08,2008,12,4,52,2008.0,3.0,9.0,40.0
6483,12/25/08,2008,12,4,52,2008.0,3.0,9.0,40.0
6484,12/26/08,2008,12,4,52,2008.0,3.0,9.0,40.0
6485,12/27/08,2008,12,4,52,2008.0,3.0,9.0,40.0
6486,12/28/08,2008,12,4,1,2008.0,3.0,9.0,41.0
6487,12/29/08,2008,12,4,1,2008.0,3.0,9.0,41.0
6488,12/30/08,2008,12,4,1,2008.0,3.0,9.0,41.0
6489,12/31/08,2008,12,4,1,2008.0,3.0,9.0,41.0
6490,01/01/09,2009,1,1,1,2009.0,4.0,10.0,41.0
6491,01/02/09,2009,1,1,1,2009.0,4.0,10.0,41.0
6492,01/03/09,2009,1,1,1,2009.0,4.0,10.0,41.0
6493,01/04/09,2009,1,1,2,2009.0,4.0,10.0,42.0
6494,01/05/09,2009,1,1,2,2009.0,4.0,10.0,42.0
6495,01/06/09,2009,1,1,2,2009.0,4.0,10.0,42.0
6496,01/07/09,2009,1,1,2,2009.0,4.0,10.0,42.0
6497,01/08/09,2009,1,1,2,2009.0,4.0,10.0,42.0
6498,01/09/09,2009,1,1,2,2009.0,4.0,10.0,42.0
6499,01/10/09,2009,1,1,2,2009.0,4.0,10.0,42.0
6500,01/11/09,2009,1,1,3,2009.0,4.0,10.0,43.0
6501,01/12/09,2009,1,1,3,2009.0,4.0,10.0,43.0
6502,01/13/09,2009,1,1,3,2009.0,4.0,10.0,43.0
6503,01/14/09,2009,1,1,3,2009.0,4.0,10.0,43.0
6504,01/15/09,2009,1,1,3,2009.0,4.0,10.0,43.0
6505,01/16/09,2009,1,1,3,2009.0,4.0,10.0,43.0
6506,01/17/09,2009,1,1,3,2009.0,4.0,10.0,43.0
6507,01/18/09,2009,1,1,4,2009.0,4.0,10.0,44.0
6508,01/19/09,2009,1,1,4,2009.0,4.0,10.0,44.0
6509,01/20/09,2009,1,1,4,2009.0,4.0,10.0,44.0
6510,01/21/09,2009,1,1,4,2009.0,4.0,10.0,44.0
6511,01/22/09,2009,1,1,4,2009.0,4.0,10.0,44.0
6512,01/23/09,2009,1,1,4,2009.0,4.0,10.0,44.0
6513,01/24/09,2009,1,1,4,2009.0,4.0,10.0,44.0
6514,01/25/09,2009,1,1,5,2009.0,4.0,10.0,45.0
6515,01/26/09,2009,1,1,5,2009.0,4.0,10.0,45.0
6516,01/27/09,2009,1,1,5,2009.0,4.0,10.0,45.0
6517,01/28/09,2009,1,1,5,2009.0,4.0,10.0,45.0
6518,01/29/09,2009,1,1,5,2009.0,4.0,10.0,45.0
6519,01/30/09,2009,1,1,5,2009.0,4.0,10.0,45.0
6520,01/31/09,2009,1,1,5,2009.0,4.0,10.0,45.0
6521,02/01/09,2009,2,1,6,2009.0,4.0,11.0,46.0
6522,02/02/09,2009,2,1,6,2009.0,4.0,11.0,46.0
6523,02/03/09,2009,2,1,6,2009.0,4.0,11.0,46.0
6524,02/04/09,2009,2,1,6,2009.0,4.0,11.0,46.0
6525,02/05/09,2009,2,1,6,2009.0,4.0,11.0,46.0
6526,02/06/09,2009,2,1,6,2009.0,4.0,11.0,46.0
6527,02/07/09,2009,2,1,6,2009.0,4.0,11.0,46.0
6528,02/08/09,2009,2,1,7,2009.0,4.0,11.0,47.0
6529,02/09/09,2009,2,1,7,2009.0,4.0,11.0,47.0
6530,02/10/09,2009,2,1,7,2009.0,4.0,11.0,47.0
6531,02/11/09,2009,2,1,7,2009.0,4.0,11.0,47.0
6532,02/12/09,2009,2,1,7,2009.0,4.0,11.0,47.0
6533,02/13/09,2009,2,1,7,2009.0,4.0,11.0,47.0
6534,02/14/09,2009,2,1,7,2009.0,4.0,11.0,47.0
6535,02/15/09,2009,2,1,8,2009.0,4.0,11.0,48.0
6536,02/16/09,2009,2,1,8,2009.0,4.0,11.0,48.0
6537,02/17/09,2009,2,1,8,2009.0,4.0,11.0,48.0
6538,02/18/09,2009,2,1,8,2009.0,4.0,11.0,48.0
6539,02/19/09,2009,2,1,8,2009.0,4.0,11.0,48.0
6540,02/20/09,2009,2,1,8,2009.0,4.0,11.0,48.0
6541,02/21/09,2009,2,1,8,2009.0,4.0,11.0,48.0
6542,02/22/09,2009,2,1,9,2009.0,4.0,11.0,49.0
6543,02/23/09,2009,2,1,9,2009.0,4.0,11.0,49.0
6544,02/24/09,2009,2,1,9,2009.0,4.0,11.0,49.0
6545,02/25/09,2009,2,1,9,2009.0,4.0,11.0,49.0
6546,02/26/09,2009,2,1,9,2009.0,4.0,11.0,49.0
6547,02/27/09,2009,2,1,9,2009.0,4.0,11.0,49.0
6548,02/28/09,2009,2,1,9,2009.0,4.0,11.0,49.0
6549,03/01/09,2009,3,1,10,2009.0,4.0,12.0,50.0
6550,03/02/09,2009,3,1,10,2009.0,4.0,12.0,50.0
6551,03/03/09,2009,3,1,10,2009.0,4.0,12.0,50.0
6552,03/04/09,2009,3,1,10,2009.0,4.0,12.0,50.0
6553,03/05/09,2009,3,1,10,2009.0,4.0,12.0,50.0
6554,03/06/09,2009,3,1,10,2009.0,4.0,12.0,50.0
6555,03/07/09,2009,3,1,10,2009.0,4.0,12.0,50.0
6556,03/08/09,2009,3,1,11,2009.0,4.0,12.0,51.0
6557,03/09/09,2009,3,1,11,2009.0,4.0,12.0,51.0
6558,03/10/09,2009,3,1,11,2009.0,4.0,12.0,51.0
6559,03/11/09,2009,3,1,11,2009.0,4.0,12.0,51.0
6560,03/12/09,2009,3,1,11,2009.0,4.0,12.0,51.0
6561,03/13/09,2009,3,1,11,2009.0,4.0,12.0,51.0
6562,03/14/09,2009,3,1,11,2009.0,4.0,12.0,51.0
6563,03/15/09,2009,3,1,12,2009.0,4.0,12.0,52.0
6564,03/16/09,2009,3,1,12,2009.0,4.0,12.0,52.0
6565,03/17/09,2009,3,1,12,2009.0,4.0,12.0,52.0
6566,03/18/09,2009,3,1,12,2009.0,4.0,12.0,52.0
6567,03/19/09,2009,3,1,12,2009.0,4.0,12.0,52.0
6568,03/20/09,2009,3,1,12,2009.0,4.0,12.0,52.0
6569,03/21/09,2009,3,1,12,2009.0,4.0,12.0,52.0
6570,03/22/09,2009,3,1,13,2009.0,4.0,12.0,1.0
6571,03/23/09,2009,3,1,13,2009.0,4.0,12.0,1.0
6572,03/24/09,2009,3,1,13,2009.0,4.0,12.0,1.0
6573,03/25/09,2009,3,1,13,2009.0,4.0,12.0,1.0
6574,03/26/09,2009,3,1,13,2009.0,4.0,12.0,1.0
6575,03/27/09,2009,3,1,13,2009.0,4.0,12.0,1.0
6576,03/28/09,2009,3,1,13,2009.0,4.0,12.0,1.0
6577,03/29/09,2009,3,1,14,2009.0,4.0,12.0,2.0
6578,03/30/09,2009,3,1,14,2009.0,4.0,12.0,2.0
6579,03/31/09,2009,3,1,14,2009.0,4.0,12.0,2.0
6580,04/01/09,2009,4,2,14,2009.0,1.0,1.0,2.0
6581,04/02/09,2009,4,2,14,2009.0,1.0,1.0,2.0
6582,04/03/09,2009,4,2,14,2009.0,1.0,1.0,2.0
6583,04/04/09,2009,4,2,14,2009.0,1.0,1.0,2.0
6584,04/05/09,2009,4,2,15,2009.0,1.0,1.0,3.0
