invoiceID,customerID,saleDate,prodID,amt,qty,discounted
16284,26,02/22/2005,13,2148.95,5.0,0
16284,26,02/22/2005,18,6387.36,14.0,0
16284,26,02/22/2005,22,7817.76,16.0,0
16284,26,02/22/2005,25,2602.53,9.0,0
16284,26,02/22/2005,30,3966.48,14.0,0
16285,12,06/04/2008,2,7646.7,15.0,0
16285,12,06/04/2008,4,2509.1,10.0,0
16285,12,06/04/2008,15,1588.4,10.0,0
16285,12,06/04/2008,46,10369.8,20.0,0
16285,12,06/04/2008,48,2812.32,8.0,0
16286,7,04/16/2010,4,2258.19,9.0,0
16286,7,04/16/2010,12,5213.41,19.0,0
16286,7,04/16/2010,13,859.58,2.0,0
16286,7,04/16/2010,23,2566.3,11.0,0
16286,7,04/16/2010,40,401.42,2.0,0
16287,23,08/04/2008,3,2233.89,9.0,0
16287,23,08/04/2008,4,1756.37,7.0,0
16287,23,08/04/2008,29,7102.9,14.0,0
16287,23,08/04/2008,35,2262.0,4.0,0
16287,23,08/04/2008,38,2040.48,9.0,0
16288,25,11/25/2007,2,8666.26,17.0,0
16288,25,11/25/2007,12,2195.12,8.0,0
16288,25,11/25/2007,16,3687.68,8.0,0
16288,25,11/25/2007,17,3749.33,13.0,0
16288,25,11/25/2007,24,2682.0,9.0,0
16289,12,02/16/2006,3,4715.99,19.0,0
16289,12,02/16/2006,7,2181.65,5.0,0
16289,12,02/16/2006,19,871.22,7.0,0
16289,12,02/16/2006,21,10753.05,19.0,0
16289,12,02/16/2006,30,2549.88,9.0,0
16289,12,02/16/2006,34,2723.84,8.0,0
16289,12,02/16/2006,38,4534.4,20.0,0
16290,13,09/25/2011,9,2955.6,10.0,0
16290,13,09/25/2011,12,4390.24,16.0,0
16290,13,09/25/2011,19,2115.82,17.0,0
16290,13,09/25/2011,24,5960.0,20.0,0
16290,13,09/25/2011,44,2162.16,11.0,0
16290,13,09/25/2011,48,5976.18,17.0,0
16291,15,03/26/2008,1,1319.76,8.0,0
16291,15,03/26/2008,32,4511.87,11.0,0
16292,22,12/14/2010,13,2148.95,5.0,0
16292,22,12/14/2010,21,10187.1,18.0,0
16292,22,12/14/2010,22,9772.2,20.0,0
16292,22,12/14/2010,27,6743.4,20.0,0
16292,22,12/14/2010,42,10074.06,18.0,0
16292,22,12/14/2010,44,2948.4,15.0,0
16293,28,08/28/2007,10,8396.1,15.0,0
16293,28,08/28/2007,12,4390.24,16.0,0
16293,28,08/28/2007,13,5587.27,13.0,0
16293,28,08/28/2007,25,5783.4,20.0,0
16293,28,08/28/2007,28,1641.63,3.0,0
16293,28,08/28/2007,31,2452.86,6.0,0
16294,20,03/03/2005,18,8668.56,19.0,0
16294,20,03/03/2005,21,9055.2,16.0,0
16294,20,03/03/2005,37,2922.85,5.0,0
16294,20,03/03/2005,38,1133.6,5.0,0
16294,20,03/03/2005,39,2408.64,8.0,0
16294,20,03/03/2005,41,3106.08,18.0,0
16294,20,03/03/2005,46,2073.96,4.0,0
16295,1,09/28/2006,9,5615.64,19.0,0
16295,1,09/28/2006,26,5650.2,20.0,0
16295,1,09/28/2006,30,1699.92,6.0,0
16295,1,09/28/2006,45,8415.68,17.0,0
16296,31,02/20/2009,7,6981.28,16.0,0
16296,31,02/20/2009,21,2263.8,4.0,0
16296,31,02/20/2009,31,817.62,2.0,0
16296,31,02/20/2009,34,3064.32,9.0,0
16297,15,08/07/2009,22,4397.49,9.0,0
16297,15,08/07/2009,28,1641.63,3.0,0
16297,15,08/07/2009,36,9226.8,20.0,0
16297,15,08/07/2009,45,3960.32,8.0,0
16298,32,04/23/2009,1,989.82,6.0,0
16298,32,04/23/2009,16,8758.24,19.0,0
16298,32,04/23/2009,17,2018.87,7.0,0
16298,32,04/23/2009,30,5383.08,19.0,0
16298,32,04/23/2009,35,8482.5,15.0,0
16298,32,04/23/2009,38,680.16,3.0,0
16298,32,04/23/2009,41,862.8,5.0,0
16299,22,01/21/2011,33,3957.0,10.0,0
16299,22,01/21/2011,35,2262.0,4.0,0
16299,22,01/21/2011,40,2809.94,14.0,0
16300,2,05/02/2006,8,5843.3,10.0,0
16300,2,05/02/2006,14,5589.22,13.0,0
16300,2,05/02/2006,19,497.84,4.0,0
16300,2,05/02/2006,23,3266.2,14.0,0
16300,2,05/02/2006,39,1505.4,5.0,0
16301,17,01/30/2009,6,4514.64,13.0,0
16301,17,01/30/2009,24,1490.0,5.0,0
16301,17,01/30/2009,33,791.4,2.0,0
16301,17,01/30/2009,40,3211.36,16.0,0
16301,17,01/30/2009,41,345.12,2.0,0
16302,28,09/29/2006,15,3176.8,20.0,0
16302,28,09/29/2006,21,10187.1,18.0,0
16302,28,09/29/2006,24,4470.0,15.0,0
16302,28,09/29/2006,47,990.85,7.0,0
16303,16,06/13/2007,12,1371.95,5.0,0
16303,16,06/13/2007,29,4058.8,8.0,0
16304,38,08/14/2007,1,1484.73,9.0,0
16304,38,08/14/2007,47,1273.95,9.0,0
16305,7,10/12/2009,25,867.51,3.0,0
16305,7,10/12/2009,37,1753.71,3.0,0
16305,7,10/12/2009,42,5037.03,9.0,0
16306,19,11/01/2008,3,2233.89,9.0,0
16306,19,11/01/2008,14,3869.46,9.0,0
16306,19,11/01/2008,16,7375.36,16.0,0
16306,19,11/01/2008,25,5494.23,19.0,0
16306,19,11/01/2008,41,517.68,3.0,0
16306,19,11/01/2008,44,3538.08,18.0,0
16307,23,05/27/2006,5,5108.94,18.0,0
16307,23,05/27/2006,20,464.52,2.0,0
16307,23,05/27/2006,21,9621.15,17.0,0
16307,23,05/27/2006,22,8794.98,18.0,0
16307,23,05/27/2006,29,8624.95,17.0,0
16308,24,10/18/2006,4,1254.55,5.0,0
16308,24,10/18/2006,21,9621.15,17.0,0
16308,24,10/18/2006,42,6716.04,12.0,0
16308,24,10/18/2006,43,4950.0,10.0,0
16308,24,10/18/2006,48,2812.32,8.0,0
16309,22,05/08/2005,11,1771.5,5.0,0
16309,22,05/08/2005,13,1289.37,3.0,0
16309,22,05/08/2005,19,2115.82,17.0,0
16309,22,05/08/2005,24,5066.0,17.0,0
16309,22,05/08/2005,26,4520.16,16.0,0
16309,22,05/08/2005,36,1845.36,4.0,0
16309,22,05/08/2005,39,3311.88,11.0,0
16309,22,05/08/2005,41,2415.84,14.0,0
16309,22,05/08/2005,42,9514.39,17.0,0
16310,3,02/14/2009,95,16328.4,30.0,0
16311,37,06/27/2005,9,5615.64,19.0,0
16311,37,06/27/2005,14,2149.7,5.0,0
16311,37,06/27/2005,17,4614.56,16.0,0
16311,37,06/27/2005,24,4470.0,15.0,0
16311,37,06/27/2005,28,4377.68,8.0,0
16311,37,06/27/2005,38,680.16,3.0,0
16312,37,01/03/2006,14,1719.76,4.0,0
16312,37,01/03/2006,25,2602.53,9.0,0
16312,37,01/03/2006,32,5332.21,13.0,0
16312,37,01/03/2006,34,4766.72,14.0,0
16312,37,01/03/2006,43,9900.0,20.0,0
16312,37,01/03/2006,45,8415.68,17.0,0
16312,37,01/03/2006,48,2460.78,7.0,0
16313,7,11/06/2006,11,4960.2,14.0,0
16313,7,11/06/2006,19,871.22,7.0,0
16313,7,11/06/2006,33,7122.6,18.0,0
16313,7,11/06/2006,36,6458.76,14.0,0
16313,7,11/06/2006,38,3627.52,16.0,0
16313,7,11/06/2006,41,1553.04,9.0,0
16314,23,02/06/2006,12,548.78,2.0,0
16314,23,02/06/2006,23,4432.7,19.0,0
16314,23,02/06/2006,31,3270.48,8.0,0
16314,23,02/06/2006,37,9353.12,16.0,0
16314,23,02/06/2006,40,2609.23,13.0,0
16315,23,04/10/2011,12,5213.41,19.0,0
16315,23,04/10/2011,21,7923.3,14.0,0
16315,23,04/10/2011,47,2689.45,19.0,0
16316,19,01/22/2011,10,8955.84,16.0,0
16316,19,01/22/2011,18,2281.2,5.0,0
16316,19,01/22/2011,39,2107.56,7.0,0
16316,19,01/22/2011,45,8910.72,18.0,0
16317,30,05/06/2011,1,1154.79,7.0,0
16317,30,05/06/2011,4,1756.37,7.0,0
16317,30,05/06/2011,10,1119.48,2.0,0
16317,30,05/06/2011,20,3251.64,14.0,0
16317,30,05/06/2011,23,933.2,4.0,0
16317,30,05/06/2011,31,7767.39,19.0,0
16317,30,05/06/2011,43,9900.0,20.0,0
16317,30,05/06/2011,47,2689.45,19.0,0
16318,7,10/19/2006,7,2617.98,6.0,0
16318,7,10/19/2006,11,2480.1,7.0,0
16318,7,10/19/2006,12,3292.68,12.0,0
16318,7,10/19/2006,25,1156.68,4.0,0
16319,4,06/29/2007,4,1003.64,4.0,0
16319,4,06/29/2007,11,2834.4,8.0,0
16319,4,06/29/2007,13,5587.27,13.0,0
16319,4,06/29/2007,26,3107.61,11.0,0
16319,4,06/29/2007,33,5144.1,13.0,0
16319,4,06/29/2007,34,6128.64,18.0,0
16319,4,06/29/2007,41,517.68,3.0,0
16319,4,06/29/2007,46,2592.45,5.0,0
16319,4,06/29/2007,48,1757.7,5.0,0
16320,3,04/17/2010,7,6981.28,16.0,0
16320,3,04/17/2010,26,2542.59,9.0,0
16320,3,04/17/2010,30,2266.56,8.0,0
16320,3,04/17/2010,41,2760.96,16.0,0
16320,3,04/17/2010,42,6716.04,12.0,0
16321,19,07/07/2008,23,3732.8,16.0,0
16321,19,07/07/2008,30,4533.12,16.0,0
16321,19,07/07/2008,43,5445.0,11.0,0
16322,19,10/23/2005,12,1097.56,4.0,0
16322,19,10/23/2005,14,8598.8,20.0,0
16322,19,10/23/2005,41,1725.6,10.0,0
16323,24,06/23/2005,7,7417.61,17.0,0
16323,24,06/23/2005,19,1742.44,14.0,0
16323,24,06/23/2005,22,2443.05,5.0,0
16323,24,06/23/2005,43,990.0,2.0,0
16323,24,06/23/2005,45,9405.76,19.0,0
16324,7,01/09/2007,13,3008.53,7.0,0
16324,7,01/09/2007,24,4470.0,15.0,0
16324,7,01/09/2007,32,8203.4,20.0,0
16325,39,01/09/2008,9,1773.36,6.0,0
16325,39,01/09/2008,10,10075.32,18.0,0
16325,39,01/09/2008,12,1097.56,4.0,0
16325,39,01/09/2008,13,7306.43,17.0,0
16325,39,01/09/2008,16,6914.4,15.0,0
16325,39,01/09/2008,18,2737.44,6.0,0
16325,39,01/09/2008,25,4048.38,14.0,0
16325,39,01/09/2008,29,5073.5,10.0,0
16325,39,01/09/2008,40,1806.39,9.0,0
16325,39,01/09/2008,43,4455.0,9.0,0
16326,25,05/19/2011,20,3019.38,13.0,0
16326,25,05/19/2011,22,7817.76,16.0,0
16326,25,05/19/2011,31,2452.86,6.0,0
16326,25,05/19/2011,39,2709.72,9.0,0
16327,38,02/17/2006,5,4541.28,16.0,0
16327,38,02/17/2006,9,4137.84,14.0,0
16327,38,02/17/2006,11,3897.3,11.0,0
16327,38,02/17/2006,18,5018.64,11.0,0
16327,38,02/17/2006,19,871.22,7.0,0
16327,38,02/17/2006,21,3395.7,6.0,0
16327,38,02/17/2006,28,2736.05,5.0,0
16328,14,09/27/2011,11,4605.9,13.0,0
16329,18,04/29/2009,7,6108.62,14.0,0
16329,18,04/29/2009,27,5057.55,15.0,0
16329,18,04/29/2009,32,7383.06,18.0,0
16329,18,04/29/2009,46,7258.86,14.0,0
16330,20,04/13/2011,17,3172.51,11.0,0
16330,20,04/13/2011,21,1697.85,3.0,0
16330,20,04/13/2011,28,3830.47,7.0,0
16331,15,12/09/2007,13,6876.64,16.0,0
16331,15,12/09/2007,30,4249.8,15.0,0
16331,15,12/09/2007,41,2415.84,14.0,0
16331,15,12/09/2007,44,1179.36,6.0,0
16332,34,03/01/2005,2,5607.58,11.0,0
16332,34,03/01/2005,11,6377.4,18.0,0
16332,34,03/01/2005,14,2579.64,6.0,0
16332,34,03/01/2005,19,497.84,4.0,0
16332,34,03/01/2005,32,2461.02,6.0,0
16333,8,03/25/2006,26,5085.18,18.0,0
16333,8,03/25/2006,36,4613.4,10.0,0
16333,8,03/25/2006,43,5940.0,12.0,0
16333,8,03/25/2006,47,1557.05,11.0,0
16334,30,04/06/2005,9,886.68,3.0,0
16334,30,04/06/2005,34,1702.4,5.0,0
16334,30,04/06/2005,39,602.16,2.0,0
16334,30,04/06/2005,46,6740.37,13.0,0
16334,30,04/06/2005,47,2123.25,15.0,0
16335,33,08/29/2008,21,10187.1,18.0,0
16335,33,08/29/2008,34,3064.32,9.0,0
16335,33,08/29/2008,41,3451.2,20.0,0
16335,33,08/29/2008,45,1485.12,3.0,0
16336,14,05/16/2009,8,8764.95,15.0,0
16336,14,05/16/2009,12,3292.68,12.0,0
16336,14,05/16/2009,17,2884.1,10.0,0
16336,14,05/16/2009,21,7923.3,14.0,0
16336,14,05/16/2009,28,2188.84,4.0,0
16336,14,05/16/2009,31,817.62,2.0,0
16336,14,05/16/2009,44,1965.6,10.0,0
16336,14,05/16/2009,47,2406.35,17.0,0
16337,10,03/04/2005,9,1477.8,5.0,0
16337,10,03/04/2005,10,6157.14,11.0,0
16337,10,03/04/2005,16,8297.28,18.0,0
16337,10,03/04/2005,21,6791.4,12.0,0
16337,10,03/04/2005,37,10522.26,18.0,0
16337,10,03/04/2005,46,8295.84,16.0,0
16338,16,09/08/2005,13,4727.69,11.0,0
16338,16,09/08/2005,26,2542.59,9.0,0
16338,16,09/08/2005,36,1845.36,4.0,0
16338,16,09/08/2005,37,8768.55,15.0,0
16338,16,09/08/2005,48,1406.16,4.0,0
16339,38,08/19/2010,7,2617.98,6.0,0
16339,38,08/19/2010,8,8180.62,14.0,0
16339,38,08/19/2010,14,3009.58,7.0,0
16340,31,01/06/2005,5,4825.11,17.0,0
16340,31,01/06/2005,6,1389.12,4.0,0
16340,31,01/06/2005,27,3034.53,9.0,0
16340,31,01/06/2005,34,1702.4,5.0,0
16340,31,01/06/2005,39,4817.28,16.0,0
16340,31,01/06/2005,42,5596.7,10.0,0
16340,31,01/06/2005,43,9900.0,20.0,0
16341,19,04/18/2010,32,5742.38,14.0,0
16341,19,04/18/2010,39,5720.52,19.0,0
16342,35,12/11/2010,4,1254.55,5.0,0
16342,35,12/11/2010,14,7308.98,17.0,0
16342,35,12/11/2010,33,1582.8,4.0,0
16343,29,03/11/2011,4,5018.2,20.0,0
16343,29,03/11/2011,5,2554.47,9.0,0
16343,29,03/11/2011,20,1161.3,5.0,0
16343,29,03/11/2011,21,1697.85,3.0,0
16343,29,03/11/2011,24,4172.0,14.0,0
16343,29,03/11/2011,31,3679.29,9.0,0
16343,29,03/11/2011,36,2306.7,5.0,0
16343,29,03/11/2011,37,4676.56,8.0,0
16344,26,09/01/2006,3,2482.1,10.0,0
16344,26,09/01/2006,10,9515.58,17.0,0
16344,26,09/01/2006,15,2541.44,16.0,0
16344,26,09/01/2006,26,1130.04,4.0,0
16344,26,09/01/2006,39,5720.52,19.0,0
16345,18,11/11/2005,9,1477.8,5.0,0
16345,18,11/11/2005,10,7276.62,13.0,0
16345,18,11/11/2005,11,4960.2,14.0,0
16346,12,10/15/2005,19,871.22,7.0,0
16346,12,10/15/2005,36,8304.12,18.0,0
16347,5,09/03/2005,8,3505.98,6.0,0
16347,5,09/03/2005,12,1646.34,6.0,0
16347,5,09/03/2005,34,1021.44,3.0,0
16347,5,09/03/2005,35,6220.5,11.0,0
16347,5,09/03/2005,42,4477.36,8.0,0
16348,8,03/23/2009,21,6225.45,11.0,0
16348,8,03/23/2009,42,5596.7,10.0,0
16348,8,03/23/2009,44,1965.6,10.0,0
16349,19,05/07/2005,25,5494.23,19.0,0
16349,19,05/07/2005,36,7381.44,16.0,0
16350,9,07/24/2007,3,2730.31,11.0,0
16350,9,07/24/2007,12,5213.41,19.0,0
16350,9,07/24/2007,15,1906.08,12.0,0
16350,9,07/24/2007,16,1843.84,4.0,0
16350,9,07/24/2007,22,8306.37,17.0,0
16350,9,07/24/2007,36,2768.04,6.0,0
16350,9,07/24/2007,46,6221.88,12.0,0
16351,10,04/25/2010,10,10635.06,19.0,0
16351,10,04/25/2010,32,6152.55,15.0,0
16351,10,04/25/2010,44,2358.72,12.0,0
16352,37,03/08/2007,12,823.17,3.0,0
16352,37,03/08/2007,13,5157.48,12.0,0
16352,37,03/08/2007,20,464.52,2.0,0
16352,37,03/08/2007,24,1192.0,4.0,0
16352,37,03/08/2007,32,3691.53,9.0,0
16352,37,03/08/2007,35,9613.5,17.0,0
16352,37,03/08/2007,42,1679.01,3.0,0
16353,27,06/09/2007,6,5556.48,16.0,0
16353,27,06/09/2007,21,3961.65,7.0,0
16353,27,06/09/2007,40,1806.39,9.0,0
16353,27,06/09/2007,46,1036.98,2.0,0
16354,34,03/22/2005,13,6017.06,14.0,0
16354,34,03/22/2005,22,3908.88,8.0,0
16354,34,03/22/2005,23,3499.5,15.0,0
16354,34,03/22/2005,30,1133.28,4.0,0
16355,5,06/24/2008,12,5213.41,19.0,0
16355,5,06/24/2008,39,6021.6,20.0,0
16356,26,07/13/2005,2,6117.36,12.0,0
16356,26,07/13/2005,10,9515.58,17.0,0
16356,26,07/13/2005,24,2980.0,10.0,0
16356,26,07/13/2005,38,3854.24,17.0,0
16357,19,05/08/2008,20,4645.2,20.0,0
16357,19,05/08/2008,35,8482.5,15.0,0
16357,19,05/08/2008,37,9937.69,17.0,0
16358,3,11/20/2007,8,6427.63,11.0,0
16358,3,11/20/2007,9,1182.24,4.0,0
16358,3,11/20/2007,16,2304.8,5.0,0
16358,3,11/20/2007,35,7917.0,14.0,0
16358,3,11/20/2007,40,1605.68,8.0,0
16359,1,04/18/2010,6,1389.12,4.0,0
16359,1,04/18/2010,7,4799.63,11.0,0
16359,1,04/18/2010,8,8764.95,15.0,0
16359,1,04/18/2010,30,3683.16,13.0,0
16359,1,04/18/2010,36,8304.12,18.0,0
16359,1,04/18/2010,37,9937.69,17.0,0
16359,1,04/18/2010,44,3538.08,18.0,0
16360,36,01/09/2010,2,8156.48,16.0,0
16360,36,01/09/2010,6,4514.64,13.0,0
16360,36,01/09/2010,24,1192.0,4.0,0
16360,36,01/09/2010,32,6562.72,16.0,0
16360,36,01/09/2010,39,1505.4,5.0,0
16360,36,01/09/2010,42,4477.36,8.0,0
16360,36,01/09/2010,48,3866.94,11.0,0
16361,23,01/16/2011,13,6876.64,16.0,0
16361,23,01/16/2011,15,476.52,3.0,0
16361,23,01/16/2011,18,5931.12,13.0,0
16361,23,01/16/2011,35,2827.5,5.0,0
16361,23,01/16/2011,46,6221.88,12.0,0
16361,23,01/16/2011,47,1132.4,8.0,0
16362,15,06/24/2011,7,2617.98,6.0,0
16362,15,06/24/2011,19,746.76,6.0,0
16362,15,06/24/2011,27,4720.38,14.0,0
16362,15,06/24/2011,45,8415.68,17.0,0
16362,15,06/24/2011,47,1981.7,14.0,0
16363,31,10/28/2008,23,2566.3,11.0,0
16363,31,10/28/2008,28,2736.05,5.0,0
16363,31,10/28/2008,45,2970.24,6.0,0
16364,30,09/16/2005,15,1270.72,8.0,0
16364,30,09/16/2005,23,4199.4,18.0,0
16364,30,09/16/2005,41,2760.96,16.0,0
16364,30,09/16/2005,47,1132.4,8.0,0
16365,6,10/14/2008,4,1003.64,4.0,0
16365,6,10/14/2008,13,3438.32,8.0,0
16365,6,10/14/2008,17,5191.38,18.0,0
16365,6,10/14/2008,28,3283.26,6.0,0
16365,6,10/14/2008,37,2922.85,5.0,0
16366,24,07/16/2011,5,1419.15,5.0,0
16366,24,07/16/2011,7,872.66,2.0,0
16366,24,07/16/2011,9,2068.92,7.0,0
16366,24,07/16/2011,13,859.58,2.0,0
16366,24,07/16/2011,14,8168.86,19.0,0
16367,4,08/20/2005,3,2482.1,10.0,0
16367,4,08/20/2005,21,5659.5,10.0,0
16367,4,08/20/2005,24,4172.0,14.0,0
16367,4,08/20/2005,34,4426.24,13.0,0
16367,4,08/20/2005,43,9405.0,19.0,0
16367,4,08/20/2005,45,6435.52,13.0,0
16368,16,10/17/2008,27,5057.55,15.0,0
16368,16,10/17/2008,37,8768.55,15.0,0
16368,16,10/17/2008,38,1360.32,6.0,0
16368,16,10/17/2008,39,4817.28,16.0,0
16369,1,12/28/2008,22,5374.71,11.0,0
16369,1,12/28/2008,23,3966.1,17.0,0
16369,1,12/28/2008,25,4048.38,14.0,0
16369,1,12/28/2008,47,707.75,5.0,0
16370,2,06/30/2007,5,3689.79,13.0,0
16370,2,06/30/2007,6,3125.52,9.0,0
16370,2,06/30/2007,11,4251.6,12.0,0
16370,2,06/30/2007,16,5531.52,12.0,0
16370,2,06/30/2007,31,6949.77,17.0,0
16370,2,06/30/2007,38,1587.04,7.0,0
16370,2,06/30/2007,47,1840.15,13.0,0
16371,7,06/15/2010,12,2195.12,8.0,0
16371,7,06/15/2010,23,4666.0,20.0,0
16371,7,06/15/2010,24,3874.0,13.0,0
16371,7,06/15/2010,26,2260.08,8.0,0
16371,7,06/15/2010,35,9048.0,16.0,0
16371,7,06/15/2010,46,2592.45,5.0,0
16372,19,06/29/2008,4,752.73,3.0,0
16372,19,06/29/2008,9,5615.64,19.0,0
16372,19,06/29/2008,15,953.04,6.0,0
16372,19,06/29/2008,25,4337.55,15.0,0
16372,19,06/29/2008,33,791.4,2.0,0
16372,19,06/29/2008,36,2768.04,6.0,0
16373,37,05/17/2011,4,2760.01,11.0,0
16373,37,05/17/2011,36,1384.02,3.0,0
16374,36,04/29/2009,8,9933.61,17.0,0
16374,36,04/29/2009,18,6843.6,15.0,0
16374,36,04/29/2009,31,3270.48,8.0,0
16374,36,04/29/2009,40,2207.81,11.0,0
16374,36,04/29/2009,43,8415.0,17.0,0
16374,36,04/29/2009,44,3538.08,18.0,0
16375,6,11/22/2008,8,8764.95,15.0,0
16375,6,11/22/2008,10,4477.92,8.0,0
16375,6,11/22/2008,21,9055.2,16.0,0
16375,6,11/22/2008,32,1640.68,4.0,0
16376,15,01/03/2011,3,4964.2,20.0,0
16376,15,01/03/2011,5,3122.13,11.0,0
16376,15,01/03/2011,19,248.92,2.0,0
16376,15,01/03/2011,42,7835.38,14.0,0
16377,9,09/25/2005,3,1489.26,6.0,0
16377,9,09/25/2005,6,2778.24,8.0,0
16377,9,09/25/2005,7,8290.27,19.0,0
16377,9,09/25/2005,26,3390.12,12.0,0
16377,9,09/25/2005,28,7660.94,14.0,0
16377,9,09/25/2005,32,820.34,2.0,0
16378,10,08/30/2006,5,4541.28,16.0,0
16378,10,08/30/2006,11,2125.8,6.0,0
16378,10,08/30/2006,20,1161.3,5.0,0
16378,10,08/30/2006,25,2024.19,7.0,0
16378,10,08/30/2006,31,4088.1,10.0,0
16378,10,08/30/2006,47,1981.7,14.0,0
16379,23,05/03/2009,1,2804.49,17.0,0
16379,23,05/03/2009,13,8166.01,19.0,0
16379,23,05/03/2009,20,464.52,2.0,0
16379,23,05/03/2009,21,3961.65,7.0,0
16380,27,09/14/2007,9,886.68,3.0,0
16380,27,09/14/2007,16,7836.32,17.0,0
16380,27,09/14/2007,21,6225.45,11.0,0
16380,27,09/14/2007,40,802.84,4.0,0
16381,18,04/02/2007,1,1979.64,12.0,0
16381,18,04/02/2007,4,2509.1,10.0,0
16381,18,04/02/2007,5,5676.6,20.0,0
16381,18,04/02/2007,9,591.12,2.0,0
16381,18,04/02/2007,14,3009.58,7.0,0
16381,18,04/02/2007,23,2566.3,11.0,0
16381,18,04/02/2007,29,1522.05,3.0,0
16381,18,04/02/2007,41,345.12,2.0,0
16382,33,08/09/2007,11,3543.0,10.0,0
16382,33,08/09/2007,22,1954.44,4.0,0
16383,25,05/07/2006,18,7756.08,17.0,0
16383,25,05/07/2006,29,10147.0,20.0,0
16384,6,04/17/2005,5,2838.3,10.0,0
16384,6,04/17/2005,8,11102.27,19.0,0
16384,6,04/17/2005,13,1719.16,4.0,0
16384,6,04/17/2005,16,1382.88,3.0,0
16384,6,04/17/2005,18,2737.44,6.0,0
16384,6,04/17/2005,31,6132.15,15.0,0
16384,6,04/17/2005,32,5742.38,14.0,0
16384,6,04/17/2005,35,8482.5,15.0,0
16384,6,04/17/2005,38,3627.52,16.0,0
16385,27,10/16/2005,8,11686.6,20.0,0
16385,27,10/16/2005,14,1289.82,3.0,0
16385,27,10/16/2005,27,4720.38,14.0,0
16385,27,10/16/2005,29,9639.65,19.0,0
16386,29,02/13/2010,6,4514.64,13.0,0
16386,29,02/13/2010,18,5018.64,11.0,0
16386,29,02/13/2010,28,9302.57,17.0,0
16386,29,02/13/2010,34,4426.24,13.0,0
16387,32,06/14/2007,13,7306.43,17.0,0
16387,32,06/14/2007,22,3420.27,7.0,0
16387,32,06/14/2007,23,2566.3,11.0,0
16387,32,06/14/2007,24,5066.0,17.0,0
16387,32,06/14/2007,28,2736.05,5.0,0
16387,32,06/14/2007,30,4533.12,16.0,0
16387,32,06/14/2007,33,4748.4,12.0,0
16388,7,04/11/2005,14,3009.58,7.0,0
16388,7,04/11/2005,16,7836.32,17.0,0
16388,7,04/11/2005,18,5474.88,12.0,0
16388,7,04/11/2005,22,977.22,2.0,0
16388,7,04/11/2005,39,5720.52,19.0,0
16388,7,04/11/2005,44,1375.92,7.0,0
16389,32,07/06/2010,23,466.6,2.0,0
16389,32,07/06/2010,44,2751.84,14.0,0
16389,32,07/06/2010,48,5976.18,17.0,0
16390,32,03/11/2009,7,3054.31,7.0,0
16390,32,03/11/2009,8,8764.95,15.0,0
16390,32,03/11/2009,12,1646.34,6.0,0
16390,32,03/11/2009,22,4397.49,9.0,0
16390,32,03/11/2009,25,3759.21,13.0,0
16390,32,03/11/2009,39,3914.04,13.0,0
16391,4,04/27/2006,3,4964.2,20.0,0
16391,4,04/27/2006,22,7817.76,16.0,0
16392,15,06/18/2007,2,2039.12,4.0,0
16392,15,06/18/2007,10,10635.06,19.0,0
16392,15,06/18/2007,13,8595.8,20.0,0
16392,15,06/18/2007,37,11691.4,20.0,0
16392,15,06/18/2007,40,2609.23,13.0,0
16393,7,09/28/2009,12,4115.85,15.0,0
16393,7,09/28/2009,14,7308.98,17.0,0
16394,34,05/16/2008,10,6716.88,12.0,0
16394,34,05/16/2008,15,2700.28,17.0,0
16394,34,05/16/2008,21,3961.65,7.0,0
16394,34,05/16/2008,34,3745.28,11.0,0
16395,6,08/13/2005,25,2313.36,8.0,0
16395,6,08/13/2005,36,1845.36,4.0,0
16396,12,09/21/2011,7,1308.99,3.0,0
16396,12,09/21/2011,11,6731.7,19.0,0
16396,12,09/21/2011,16,9219.2,20.0,0
16396,12,09/21/2011,23,2099.7,9.0,0
16396,12,09/21/2011,32,7383.06,18.0,0
16397,18,02/02/2006,20,1161.3,5.0,0
16397,18,02/02/2006,25,1445.85,5.0,0
16397,18,02/02/2006,31,6132.15,15.0,0
16397,18,02/02/2006,42,2238.68,4.0,0
16398,9,05/20/2009,99,19489.76,41.0,1
16399,28,10/11/2005,3,4467.78,18.0,0
16400,18,12/10/2006,28,7113.73,13.0,0
16400,18,12/10/2006,33,5539.8,14.0,0
16400,18,12/10/2006,35,5655.0,10.0,0
16401,11,05/09/2007,8,8180.62,14.0,0
16401,11,05/09/2007,17,3460.92,12.0,0
16401,11,05/09/2007,37,11106.83,19.0,0
16402,34,11/23/2006,10,11194.8,20.0,0
16402,34,11/23/2006,23,2333.0,10.0,0
16402,34,11/23/2006,28,9302.57,17.0,0
16402,34,11/23/2006,34,6469.12,19.0,0
16402,34,11/23/2006,40,401.42,2.0,0
16402,34,11/23/2006,47,2123.25,15.0,0
16403,37,08/18/2009,11,3188.7,9.0,0
16403,37,08/18/2009,19,2115.82,17.0,0
16404,8,06/19/2009,45,2970.24,6.0,0
16405,31,03/24/2007,29,6088.2,12.0,0
16405,31,03/24/2007,34,3404.8,10.0,0
16405,31,03/24/2007,36,4152.06,9.0,0
16405,31,03/24/2007,38,2493.92,11.0,0
16406,3,10/04/2009,5,1135.32,4.0,0
16406,3,10/04/2009,15,3017.96,19.0,0
